date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:56	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:51:59%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Motors%20and%20Transmissions.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Motors%20and%20Transmissions.17e.delayed	(from http://www.techfest.org/competitions)
13:24:57	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:00%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Weapons.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Weapons.17f.delayed	(from http://www.techfest.org/competitions)
13:24:59	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:02%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Electronics.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Electronics.180.delayed	(from http://www.techfest.org/competitions)
13:25:00	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:03%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Batteries.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Batteries.181.delayed	(from http://www.techfest.org/competitions)
13:25:02	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:05%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Combat%20Events.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Combat%20Events.182.delayed	(from http://www.techfest.org/competitions)
13:25:04	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:06%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/riobotz_combot_tutorial.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/riobotz_combot_tutorial.183.delayed	(from http://www.techfest.org/competitions)
13:25:05	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:52:08%20GMT	http://www.techfest.org/archives/tf13/resources/ps/Robowars/Parts%20of%20a%20Combat%20Robot.pdf	E:/CLabs/Weh/www.techfest.org/archives/tf13/resources/ps/Robowars/Parts%20of%20a%20Combat%20Robot.184.delayed	(from http://www.techfest.org/competitions)
13:25:06	4680/4680	---M--	200	added ('OK')	image/png	etag:%221248-5421dcb8c2f00%22	http://www.techfest.org/img/sponsors/qube.png	E:/CLabs/Weh/www.techfest.org/img/sponsors/qube.png	(from http://www.techfest.org/competitions)
13:25:10	29507/29507	---M--	200	added ('OK')	image/jpeg	etag:%227343-5421d83023cc0%22	http://www.techfest.org/img/sponsors/harisson.jpg	E:/CLabs/Weh/www.techfest.org/img/sponsors/harisson.jpg	(from http://www.techfest.org/competitions)
13:25:11	2126245/2126245	---M--	200	added ('OK')	image/jpeg	etag:%222071a5-543cbabf5fb80%22	http://www.techfest.org/summit_assets/img/speakers/tushir.jpg	E:/CLabs/Weh/www.techfest.org/summit_assets/img/speakers/tushir.jpg	(from http://www.techfest.org/summit)
13:25:11	32423/32423	---M--	200	added ('OK')	image/png	etag:%227ea7-5421d9f42e740%22	http://www.techfest.org/img/sponsors/robovr.png	E:/CLabs/Weh/www.techfest.org/img/sponsors/robovr.png	(from http://www.techfest.org/competitions)
13:25:12	56108/56108	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:52:16%20GMT	http://www.techfest.org/register/robowars	E:/CLabs/Weh/www.techfest.org/register/robowars.html	(from http://www.techfest.org/competitions)
13:25:14	13839/13839	---M--	200	added ('OK')	image/jpeg	etag:%22360f-53cf153640e86%22	http://www.techfest.org/img/competitions/irc_Structure.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/irc_Structure.jpg	(from http://www.techfest.org/competitions)
13:25:19	42153/42153	---M--	200	added ('OK')	image/jpeg	etag:%22a4a9-5434f90c72180%22	http://www.techfest.org/img/sponsors/17/npav1.jpg	E:/CLabs/Weh/www.techfest.org/img/sponsors/17/npav1.jpg	(from http://www.techfest.org/competitions)
13:25:20	56003/56003	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:52:24%20GMT	http://www.techfest.org/register/ircindia	E:/CLabs/Weh/www.techfest.org/register/ircindia.html	(from http://www.techfest.org/competitions)
13:25:21	56000/56000	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:52:25%20GMT	http://www.techfest.org/register/ircopen	E:/CLabs/Weh/www.techfest.org/register/ircopen.html	(from http://www.techfest.org/competitions)
13:25:24	15003/15003	---M--	200	added ('OK')	image/jpeg	etag:%223a9b-53cf153648b86%22	http://www.techfest.org/img/competitions/galactic-trooper.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/galactic-trooper.jpg	(from http://www.techfest.org/competitions)
13:25:53	259911/259911	---M--	200	added ('OK')	application/pdf	etag:%223f747-53e89aa28b106%22	http://www.techfest.org/resource/Robowars.pdf	E:/CLabs/Weh/www.techfest.org/resource/Robowars.pdf	(from http://www.techfest.org/competitions)
13:27:29	773230/773230	---M--	200	added ('OK')	application/pdf	etag:%22bcc6e-53f7441f80326%22	http://www.techfest.org/resource/WildCard-GalacticTrooper.pdf	E:/CLabs/Weh/www.techfest.org/resource/WildCard-GalacticTrooper.pdf	(from http://www.techfest.org/competitions)
13:27:30	55937/55937	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:54:33%20GMT	http://www.techfest.org/register/galactictrooper	E:/CLabs/Weh/www.techfest.org/register/galactictrooper.html	(from http://www.techfest.org/competitions)
13:27:35	27860/27860	---M--	200	added ('OK')	image/jpeg	etag:%226cd4-53cf153670c26%22	http://www.techfest.org/img/competitions/smart.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/smart.jpg	(from http://www.techfest.org/competitions)
13:27:37	12702/12702	---M--	200	added ('OK')	image/jpeg	etag:%22319e-53cf153627846%22	http://www.techfest.org/img/competitions/quantum-coding.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/quantum-coding.jpg	(from http://www.techfest.org/competitions)
13:27:38	55715/55715	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:54:41%20GMT	http://www.techfest.org/register/quantumcode	E:/CLabs/Weh/www.techfest.org/register/quantumcode.html	(from http://www.techfest.org/competitions)
13:27:41	13563/13563	---M--	200	added ('OK')	image/jpeg	etag:%2234fb-53cf1536333c6%22	http://www.techfest.org/img/competitions/proteandrone.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/proteandrone.jpg	(from http://www.techfest.org/competitions)
13:27:55	752983/752983	---M--	200	added ('OK')	application/pdf	etag:%22b7d57-53f7441f4d6a6%22	http://www.techfest.org/resource/Finale-GalacticTrooper.pdf	E:/CLabs/Weh/www.techfest.org/resource/Finale-GalacticTrooper.pdf	(from http://www.techfest.org/competitions)
13:27:56	55924/55924	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:54:59%20GMT	http://www.techfest.org/register/uavchallenge	E:/CLabs/Weh/www.techfest.org/register/uavchallenge.html	(from http://www.techfest.org/competitions)
13:28:04	48214/48214	---M--	200	added ('OK')	image/jpeg	etag:%22bc56-53faaa04b0406%22	http://www.techfest.org/img/competitions/pest.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/pest.jpg	(from http://www.techfest.org/competitions)
13:28:06	153805/153805	---M--	200	added ('OK')	application/pdf	etag:%22258cd-53e89aa2fb5e6%22	http://www.techfest.org/resource/TataPioneersMakerthon.pdf	E:/CLabs/Weh/www.techfest.org/resource/TataPioneersMakerthon.pdf	(from http://www.techfest.org/competitions)
13:28:07	55958/55958	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:55:11%20GMT	http://www.techfest.org/register/spraychallenge	E:/CLabs/Weh/www.techfest.org/register/spraychallenge.html	(from http://www.techfest.org/competitions)
13:28:14	47866/47866	---M--	200	added ('OK')	image/png	etag:%22bafa-53e3a2f529766%22	http://www.techfest.org/img/sponsors/16/morningstar.png	E:/CLabs/Weh/www.techfest.org/img/sponsors/16/morningstar.png	(from http://www.techfest.org/competitions)
13:28:16	10684/10684	---M--	200	added ('OK')	image/png	etag:%2229bc-545bd36b2a5c6%22	http://www.techfest.org/img/competitions/safran-f.png	E:/CLabs/Weh/www.techfest.org/img/competitions/safran-f.png	(from http://www.techfest.org/competitions)
13:28:19	11888/11888	---M--	200	added ('OK')	image/png	etag:%222e70-53e3a2f529766%22	http://www.techfest.org/img/sponsors/16/pitneybowes.png	E:/CLabs/Weh/www.techfest.org/img/sponsors/16/pitneybowes.png	(from http://www.techfest.org/competitions)
13:28:20	69481/69481	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:55:23%20GMT	http://www.techfest.org/register/ticc	E:/CLabs/Weh/www.techfest.org/register/ticc.html	(from http://www.techfest.org/competitions)
13:28:28	147821/147821	---M--	200	added ('OK')	application/pdf	etag:%222416d-53e89aa2eeac6%22	http://www.techfest.org/resource/TataPioneersMakerthon-02.pdf	E:/CLabs/Weh/www.techfest.org/resource/TataPioneersMakerthon-02.pdf	(from http://www.techfest.org/competitions)
13:28:31	14030/14030	---M--	200	added ('OK')	image/png	etag:%2236ce-53cf1536381e6%22	http://www.techfest.org/img/competitions/Classify.png	E:/CLabs/Weh/www.techfest.org/img/competitions/Classify.png	(from http://www.techfest.org/competitions)
13:29:13	3577207/3577207	---M--	200	added ('OK')	image/jpeg	etag:%22369577-5434ed0f85900%22	http://www.techfest.org/summit_assets/img/speakers/hamid.jpg	E:/CLabs/Weh/www.techfest.org/summit_assets/img/speakers/hamid.jpg	(from http://www.techfest.org/summit)
13:29:14	55796/55796	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:56:18%20GMT	http://www.techfest.org/register/resemblance	E:/CLabs/Weh/www.techfest.org/register/resemblance.html	(from http://www.techfest.org/competitions)
13:29:17	10620/10620	---M--	200	added ('OK')	image/png	etag:%22297c-54311a4815e40%22	http://techfest.org/img/competitions/robomate.png	E:/CLabs/Weh/techfest.org/img/competitions/robomate.png	(from http://www.techfest.org/competitions)
13:29:19	10995/10995	---M--	200	added ('OK')	image/jpeg	etag:%222af3-5431178a2e640%22	http://www.techfest.org/img/competitions/generex1.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/generex1.jpg	(from http://www.techfest.org/competitions)
13:29:21	1527211/1527211	---M--	200	added ('OK')	application/pdf	etag:%22174dab-53e89aa264006%22	http://www.techfest.org/resource/IRC_Zonals.pdf	E:/CLabs/Weh/www.techfest.org/resource/IRC_Zonals.pdf	(from http://www.techfest.org/competitions)
13:29:21	55891/55891	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:56:25%20GMT	http://www.techfest.org/register/generex	E:/CLabs/Weh/www.techfest.org/register/generex.html	(from http://www.techfest.org/competitions)
13:29:24	11124/11124	---M--	200	added ('OK')	image/jpeg	etag:%222b74-5426fcf908106%22	http://www.techfest.org/img/sponsors/17/mahindra2.jpg	E:/CLabs/Weh/www.techfest.org/img/sponsors/17/mahindra2.jpg	(from http://www.techfest.org/competitions)
13:29:37	410238/410238	---M--	200	added ('OK')	application/pdf	etag:%226427e-53e89aa277886%22	http://www.techfest.org/resource/Resemblance.pdf	E:/CLabs/Weh/www.techfest.org/resource/Resemblance.pdf	(from http://www.techfest.org/competitions)
13:29:38	56015/56015	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:56:42%20GMT	http://www.techfest.org/register/fullthrottle	E:/CLabs/Weh/www.techfest.org/register/fullthrottle.html	(from http://www.techfest.org/competitions)
13:29:40	8760/8760	---M--	200	added ('OK')	image/jpeg	etag:%222238-53cf153610146%22	http://www.techfest.org/img/competitions/Habitat.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/Habitat.jpg	(from http://www.techfest.org/competitions)
13:29:53	206235/206235	---M--	200	added ('OK')	application/pdf	etag:%223259b-53fb266c41ca6%22	http://www.techfest.org/resource/Generex.pdf	E:/CLabs/Weh/www.techfest.org/resource/Generex.pdf	(from http://www.techfest.org/competitions)
13:29:55	56001/56001	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:56:58%20GMT	http://www.techfest.org/register/colonize	E:/CLabs/Weh/www.techfest.org/register/colonize.html	(from http://www.techfest.org/competitions)
13:30:03	140976/140976	---M--	200	added ('OK')	application/pdf	etag:%22226b0-5403d74a8e726%22	http://www.techfest.org/resource/Colonize.pdf	E:/CLabs/Weh/www.techfest.org/resource/Colonize.pdf	(from http://www.techfest.org/competitions)
13:30:11	103127/103127	---M--	200	added ('OK')	application/zip	etag:%22192d7-53e89aa24d8a6%22	http://www.techfest.org/resource/Imitation-Game-Football.zip	E:/CLabs/Weh/www.techfest.org/resource/Imitation-Game-Football.zip	(from http://www.techfest.org/competitions)
13:30:15	20302/20302	---M--	200	added ('OK')	image/jpeg	etag:%224f4e-53cf1536c4be6%22	http://www.techfest.org/img/competitions/sports.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/sports.jpg	(from http://www.techfest.org/competitions)
13:30:21	110741/110741	---M--	200	added ('OK')	application/zip	etag:%221b095-53e89aa243c66%22	http://www.techfest.org/resource/Imitation-Game-Cricket.zip	E:/CLabs/Weh/www.techfest.org/resource/Imitation-Game-Cricket.zip	(from http://www.techfest.org/competitions)
13:30:22	55804/55804	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:57:25%20GMT	http://www.techfest.org/register/imitationgame	E:/CLabs/Weh/www.techfest.org/register/imitationgame.html	(from http://www.techfest.org/competitions)
13:30:23	4798/4798	---M--	200	added ('OK')	image/jpeg	etag:%2212be-53e704a8bfb86%22	http://www.techfest.org/img/competitions/boeing.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/boeing.jpg	(from http://www.techfest.org/competitions)
13:30:25	9668/9668	---M--	200	added ('OK')	image/jpeg	etag:%2225c4-53cf153666fe6%22	http://www.techfest.org/img/competitions/topgun1.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/topgun1.jpg	(from http://www.techfest.org/competitions)
13:30:33	107698/107698	---M--	200	added ('OK')	application/pdf	etag:%221a4b2-53e89aa2574e6%22	http://www.techfest.org/resource/ImitationGame.pdf	E:/CLabs/Weh/www.techfest.org/resource/ImitationGame.pdf	(from http://www.techfest.org/competitions)
13:30:33	55958/55958	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:57:37%20GMT	http://www.techfest.org/register/boeing	E:/CLabs/Weh/www.techfest.org/register/boeing.html	(from http://www.techfest.org/competitions)
13:30:34	431754/431754	---M--	200	added ('OK')	application/pdf	etag:%226968a-53e89aa22b5c6%22	http://www.techfest.org/resource/Full_Throttle.pdf	E:/CLabs/Weh/www.techfest.org/resource/Full_Throttle.pdf	(from http://www.techfest.org/competitions)
13:30:35	8685/8685	---M--	200	added ('OK')	image/jpeg	etag:%2221ed-53cf1536cc8e6%22	http://www.techfest.org/img/competitions/submerge.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/submerge.jpg	(from http://www.techfest.org/competitions)
13:30:36	55894/55894	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:57:39%20GMT	http://www.techfest.org/register/submerge	E:/CLabs/Weh/www.techfest.org/register/submerge.html	(from http://www.techfest.org/competitions)
13:30:39	20359/20359	---M--	200	added ('OK')	image/jpeg	etag:%224f87-53cf1536863e6%22	http://www.techfest.org/img/competitions/chimney.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/chimney.jpg	(from http://www.techfest.org/competitions)
13:31:02	226252/226252	---M--	200	added ('OK')	application/pdf	etag:%22373cc-541a5f510fec6%22	http://www.techfest.org/resource/Boeing.pdf	E:/CLabs/Weh/www.techfest.org/resource/Boeing.pdf	(from http://www.techfest.org/competitions)
13:31:03	55900/55900	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:58:07%20GMT	http://www.techfest.org/register/skyscraper	E:/CLabs/Weh/www.techfest.org/register/skyscraper.html	(from http://www.techfest.org/competitions)
13:31:05	12252/12252	---M--	200	added ('OK')	image/jpeg	etag:%222fdc-53cf15362c666%22	http://www.techfest.org/img/competitions/charge.jpg	E:/CLabs/Weh/www.techfest.org/img/competitions/charge.jpg	(from http://www.techfest.org/competitions)
13:31:18	235519/235519	---M--	200	added ('OK')	application/pdf	etag:%22397ff-53e89aa2cc7e6%22	http://www.techfest.org/resource/Skyscraper.pdf	E:/CLabs/Weh/www.techfest.org/resource/Skyscraper.pdf	(from http://www.techfest.org/competitions)
13:31:18	55891/55891	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:58:22%20GMT	http://www.techfest.org/register/energon	E:/CLabs/Weh/www.techfest.org/register/energon.html	(from http://www.techfest.org/competitions)
13:31:34	172525/172525	---M--	200	added ('OK')	application/pdf	etag:%222a1ed-53ea5b21be786%22	http://www.techfest.org/resource/Energon.pdf	E:/CLabs/Weh/www.techfest.org/resource/Energon.pdf	(from http://www.techfest.org/competitions)
13:31:34	0/-1	---M--	302	error ('')			http://www.techfest.org/tuav	E:/CLabs/Weh/www.techfest.org/tuav.1c3.delayed	(from http://www.techfest.org/competitions)
